group_id,post_id,message,updated_time,reactions
714624108966950,715204122242282,"Hi All, 

For starter 😁, I will be sharing our proposal and EE to BDO for their Ebix API development requirements for your review and approvals. We offer Software Factory for this, and since the list of API's are not yet finalized, as coordinated with Sir Wyndale, we will use the existing velocity of our BDO API team which is 1.5 API per developer in a 2-weeks sprint. Thank you.

Proposal : [https://docs.google.com/document/d/1_ntn3GPZAPwzqLUjgqZWmQE8tMNMJiYDwuRuIA-L5ws/edit](https://docs.google.com/document/d/1_ntn3GPZAPwzqLUjgqZWmQE8tMNMJiYDwuRuIA-L5ws/edit)

EE : [https://docs.google.com/spreadsheets/d/1L9Ctpfb1dzJpGsxeCm_WoWuMtaaKBkR5Up3ZU4tXmT8/edit#gid=513720149](https://docs.google.com/spreadsheets/d/1L9Ctpfb1dzJpGsxeCm_WoWuMtaaKBkR5Up3ZU4tXmT8/edit#gid=513720149)",2019-07-30T06:06:13+0000,{'100032640691147': 'LIKE'}
714624108966950,715294505566577,"Hello Approval team,

Requesting approval for the Home Credit AWS Migration Proposal.

Summary:

Phase 1 - Discovery & Design (Turnkey)
Phase 2 - Migration Factory (min. 2 months)
1 Month Post-Implementation Support

EE: [https://docs.google.com/spreadsheets/d/1_QwGC4YuzS9Ip8a0GdB6hUtErJSkQRaHwNrQhqZTzVM](https://docs.google.com/spreadsheets/d/1_QwGC4YuzS9Ip8a0GdB6hUtErJSkQRaHwNrQhqZTzVM)

Proposal:
[https://docs.google.com/document/d/1DZ1uqWwpGCQbxKQjYWa4pRk_OVO5yxF87vkgQt7Gb98](https://docs.google.com/document/d/1DZ1uqWwpGCQbxKQjYWa4pRk_OVO5yxF87vkgQt7Gb98)

Resources: 
1 PM/SM
1 TM
1 SA (Phase 1) / 3 SA (Phase 2)",2019-07-30T02:28:01+0000,{}
714624108966950,715757192186975,"Reinald Austin U Tan I checked the FWD EE - added PM participation.
Abet Dela Cruz, TM not needed for this?",2019-07-29T03:49:44+0000,{}
714624108966950,715359212226773,"Hi folks, kindly share the docs already via your drives so that we dont have to go thru the 'request access' leg. Software factory/scrum team proposals for me in particular.

Right now I cant access the docs.",2019-07-26T10:55:19+0000,{'100032640691147': 'LIKE'}
714624108966950,714625555633472,"Hi SC Team and Mancom, creating this group for proposal review. Please post proposal here for review.

Our new process for proposals will include a review board and Sir Topher Cometa will be the signatory of the proposal. For your strict compliance, please. Thank you.",2019-07-25T03:34:02+0000,"{'100032456537632': 'LIKE', '100032636461431': 'LIKE', '100032640691147': 'LIKE'}"
714624108966950,714624128966948,No Message,2019-07-25T02:51:35+0000,{}
881469905549775,923273564702742,No Message,2019-09-15T14:50:27+0000,{'100032710043264': 'HAHA'}
881469905549775,884271058602993,Hmmmm😏,2019-09-09T06:11:45+0000,"{'100032710043264': 'WOW', '100035564049812': 'LOVE', '100039263092396': 'LOVE'}"
881469905549775,916730725357026,Only reward we need after a long week right? Happy gaming weekend everyone,2019-09-06T15:14:35+0000,"{'100036705993009': 'LIKE', '100036697923726': 'LIKE', '100036418432492': 'LIKE', '100032887745112': 'LIKE', '100032929386640': 'LIKE'}"
881469905549775,916356362061129,"Gamers with Switch Nintendo Online.

SNES games is now up.

*This picture is not mine. HR please don't send a memo to me I'm not playing at working hours. This was shared by a friend.*",2019-09-06T05:36:21+0000,"{'100032929386640': 'LIKE', '100036705993009': 'HAHA', '100036644347522': 'HAHA', '100036635437905': 'HAHA', '100032887745112': 'HAHA', '100037718469439': 'LIKE', '100036489856440': 'HAHA', '100036418432492': 'HAHA'}"
881469905549775,915510582145707,No Message,2019-09-05T00:11:10+0000,"{'100039263092396': 'HAHA', '100035564049812': 'HAHA', '100036729406161': 'LIKE', '100036456257568': 'SAD', '100036644347522': 'HAHA', '100036418432492': 'HAHA', '100034196030872': 'HAHA'}"
881469905549775,897112913985474,Hit a reply to this post if you want to borrow any titles that I have in the pic.,2019-08-30T10:01:11+0000,"{'100032769467323': 'WOW', '100035419612202': 'LOVE', '100036644347522': 'WOW', '100037618935622': 'LIKE', '100036705993009': 'LIKE', '100039721269421': 'WOW', '100032951194985': 'LIKE', '100036418432492': 'WOW', '100032887745112': 'LIKE', '100034196030872': 'LIKE'}"
881469905549775,911660935864005,"Eyeing to buy a digital game and you wanna know which region you can buy it the cheapest.

You can use this app.

NSwitch, PS4, Xbox One.

P.S.

Don't forget to change to currency and language.",2019-08-30T09:58:16+0000,"{'100037718469439': 'LOVE', '100034196030872': 'LIKE', '100032887745112': 'LOVE'}"
881469905549775,884167505280015,Who wants to borrow? You may ask this from me.,2019-07-19T08:40:14+0000,"{'100032951194985': 'LIKE', '100036697923726': 'WOW', '100032923027236': 'WOW', '100036418432492': 'WOW', '100032910843972': 'LOVE', '100032815874121': 'LIKE'}"
881469905549775,881470995549666,No Message,2019-07-15T01:02:11+0000,{'100032636461431': 'LIKE'}
881469905549775,881469922216440,No Message,2019-07-15T00:59:16+0000,{}
705412833253988,705412843253987,No Message,2019-07-12T02:54:30+0000,"{'100032683807136': 'LIKE', '100032910843972': 'LIKE'}"
2372855656116108,2412379235497083,https://docs.google.com/presentation/d/1ilMabK2NNSr3y4nIRinv7k-n1cjwQ5MVJEKAblzAKU4/edit?ts=5d423fba#slide=id.p,2019-08-01T01:30:09+0000,{}
2372855656116108,2412369508831389,"Sir. Pa-cascade na lang sa private group slack ng batch nyo. Gawin nyo  na lang din yang pang-reference sa mga basic annotations.

May controller/service testing na rin. Pero bootcamp level nga lang na testing haha.

Magiging challenge nyo lang dyan is, pano iimplement yung one-to-one, at many-to-many relationships.

thanks

--Sir joshua",2019-08-01T01:23:34+0000,"{'100039028868992': 'LIKE', '100038836072538': 'LOVE', '100038885391459': 'LOVE'}"
2372855656116108,2401758356559171,"[Joshua Soriaga](https://novare.workplace.com/team/UG9UNNDH7) [10:01 AM](https://novare-seg.slack.com/archives/DLB4AD2LQ/p1564106506000600)

pa cascade ulet sa kanila ma'am
```
@RunWith(MockitoJUnitRunner.class)
public class ServiceTests {

    @Mock
    DaoUsedByServiceToBeTested dao;

    @InjectMocks
    ServiceToBeTested service;

    //You need to check if your services cover the lines in your source code involved in your service
    //This includes your constructors and getters-setters
    //When these constructors/getters/setters involve variables and parameters, simply input them inside the test classes normally

    //if Method to be tested returns something (NON-VOID)
    @Test
    public void testMethod1() {

        //This line simulates a return scenario when the dao method is called
        //variable ""anyExpectedAnswer"" should have the same data type as the non-void return
        Mockito.when(dao.daoMethod()).thenReturn(anyExpectedAnswer);

        //this line checks to see if the above logic was achieved when the service calls the dao
        //Assert.assertEquals(expectedValue, actualValueReturnByService)
        //Notice that you only use the service INSIDE the ASSERT.        
        Assert.assertEquals(anyExpectedAnswer, service.methodThatUsesTheDao());

    }
        
    //if Method to be tested is VOID
    @Test
    public void testMethod2() {
        
        ObjectOfAnyType mockObject = new ObjectOfAnyType();

        Mockito.doAnswer( i -> {
            
            mockObject.doSomethingThatWillChangeThis();

            //because the method is void type
            return null;
        }).when(dao).methodToBeTested();

        service.methodCallingDao();

        //Assert.assertEquals(expectedValue, actualValueReturnByService)
        Assert.assertEquals(expectedValueOfDaoChanges, dao.getValueOfChanges());
    }
}
```

[10:02 AM](https://novare-seg.slack.com/archives/DLB4AD2LQ/p1564106543001200)

sample template/guidelines lang ng service unit testing",2019-07-26T02:32:21+0000,{}
2372855656116108,2396510313750642,No Message,2019-07-23T07:30:48+0000,{}
2372855656116108,2378532112215129,No Message,2019-07-13T08:50:21+0000,{}
2372855656116108,2376227089112298,"https://docs.google.com/presentation/d/14BCcyK30Ja96Yoq1VmNJP-HmHE_KWqPf/edit#slide=id.p1

sdlc",2019-07-12T00:54:02+0000,{'100039028868992': 'LIKE'}
2372855656116108,2374821745919499,"https://drive.google.com/drive/folders/1Tr26voYFzboFLnrrpFyeR4BHJrCgNwoR

mysql",2019-07-11T06:33:28+0000,"{'100038885391459': 'LIKE', '100039028868992': 'LIKE'}"
2372855656116108,2374815692586771,"https://docs.google.com/presentation/d/1FC6N-ES_Lmk5Qc5QmPDZ0B2NMkPijHJrkiXvVVCcb3o/edit#slide=id.g428d893360_0_139

git workflow",2019-07-11T06:26:39+0000,"{'100038885391459': 'LIKE', '100039028868992': 'LIKE'}"
2372855656116108,2372855669449440,No Message,2019-07-10T04:49:14+0000,"{'100039047681800': 'LIKE', '100038924630099': 'HAHA', '100038836072538': 'SAD', '100038869462377': 'LIKE'}"
2383349251944097,2383349261944096,No Message,2019-07-10T02:46:32+0000,{}
2404134553198044,2406359539642212,No Message,2019-07-12T13:30:54+0000,{}
2404134553198044,2405975016347331,No Message,2019-07-12T13:29:41+0000,"{'100032878955819': 'LIKE', '100032857511542': 'LOVE', '100032930556692': 'LIKE', '100032456537632': 'LIKE'}"
2404134553198044,2406347466310086,Happy weekend!,2019-07-12T13:14:30+0000,"{'100032857511542': 'LOVE', '100032919066848': 'HAHA'}"
2404134553198044,2405456396399193,;),2019-07-11T07:25:42+0000,"{'100032456537632': 'LIKE', '100033037479018': 'LIKE'}"
2404134553198044,2404134566531376,No Message,2019-07-09T05:54:51+0000,"{'100033037479018': 'LIKE', '100032874069420': 'LOVE', '100032964460951': 'LOVE'}"
707028563095536,721644481633944,"Good evening. Thank you all for signing up to help in the Batch19 bootcamp. We will need to cut the bootcamp short - we will go with the schedule until Aug 2 and stop there for the meantime.
Will update separately on when this will resume.",2019-07-26T10:53:23+0000,{}
707028563095536,721644458300613,"Good evening. Thank you all for signing up to help in the Batch19 bootcamp. We will need to cut the bootcamp short - we will go with the schedule until Aug 2 and stop there for the meantime.
Will update separately on when this will resume.",2019-07-26T10:53:19+0000,{}
707028563095536,719083185223407,No Message,2019-07-22T02:49:47+0000,{}
707028563095536,719083081890084,Is there someone who can teach basic Spring MVC and/or Spring Boot on Wednesday? Thanks,2019-07-22T02:49:13+0000,{'100032910843972': 'LOVE'}
707028563095536,707052253093167,"Hi Batch 19 bootcamp teachers, I've just finished populating the Week 1 and Week 2 folders with materials used from previous batches. Topic teachers for week 3 onwards, kindly wait another day. Feel free to modify the previous material or make a new one on the same folder, so that future batches and teachers can reuse. Thanks!
https://drive.google.com/drive/folders/1oUKX3eVg680HQXur-MyOmRrWxpp2ri0T?usp=sharing",2019-07-11T04:34:58+0000,"{'100032731580316': 'LIKE', '100032910843972': 'LIKE', '100032930556692': 'LIKE'}"
707028563095536,712184292579963,"# ℹ️ Git Setup
*(reposting from the `#batch19_instructors` group)*

Hey Jude, Joshua,

I noticed your names are on teaching git today. If you need assistance in setting this up for their BitBucket, just give us a mention on Armory if needed.

If I have to share some basic guidelines and reminders:

- [Newbie Guide][1] is available here. I'll share this to their Slack channel in a while, since this has instructions to set up BitBucket.

- For the actual git lecture
  - If you need them to work on a group git repository, I'll have these prepared. Just do the usual ⚒ mention in `#general` and we'll be able to assist.
  - Let's try to limit repository transfers. They can work on their individual BitBucket accounts if they need to push their work somewhere. Request for transfers if they need to work as a team (hence the statement above)

- Some helpful resources
  - BitBucket has its own [guides for repository setup][2]
  - Git installation is covered either [here][3] or [here][4]

Thanks!

[1]: https://sites.google.com/novare.com.hk/seg-armory/guides/for-new-employees
[2]: https://confluence.atlassian.com/bitbucket/tutorial-learn-bitbucket-with-git-759857287.html
[3]: https://confluence.atlassian.com/get-started-with-bitbucket/install-and-set-up-git-860009658.html
[4]: https://help.github.com/en/articles/set-up-git#setting-up-git",2019-07-11T00:06:40+0000,"{'100032878955819': 'LIKE', '100032910843972': 'LIKE', '100032808160803': 'LIKE', '100034196030872': 'LOVE', '100032841912397': 'LIKE'}"
707028563095536,707031239761935,"Hi Batch 19 bootcamp teachers, 1st week will start at July 8 and end in July 12, but 2nd week will resume in July 22. This is to make way for Mynt-sponsored Fintech domain knowledge workshop on July 15-19 for Batch 19. Please be guided accordingly to this new schedule, I've reflected the new dates on the topics (thanks!): https://docs.google.com/spreadsheets/d/11Rsy6vcuw3JUAlbmNQsbMjEffZ_oIvWfEDvWl1beGt8/edit?usp=sharing",2019-07-02T07:04:49+0000,"{'100032934696538': 'LIKE', '100032779272776': 'LIKE', '100032910843972': 'LIKE', '100032929386640': 'LIKE', '100034196030872': 'LIKE', '100032930556692': 'LIKE'}"
707028563095536,707028569762202,No Message,2019-07-02T06:57:29+0000,{}
2133231796805296,2133231803471962,No Message,2019-06-28T06:10:23+0000,{'100032710043264': 'LIKE'}
877198695971391,889935514697709,No Message,2019-07-16T01:16:28+0000,{}
877198695971391,887393674951893,"Team, as you are likely aware, beta testing starts today.
This is it, guys. Good luck to us!",2019-07-12T13:15:35+0000,{'100032999702274': 'LIKE'}
877198695971391,877200805971180,No Message,2019-06-26T04:02:50+0000,{}
877198695971391,877198705971390,No Message,2019-06-26T03:57:54+0000,{}
355943748451837,355943761785169,No Message,2019-06-21T09:43:01+0000,{}
